mse0,classerr0,mse1,classerr1,mse2,classerr2,mse3,classerr3,mse4,classerr4
0.0266653911245,0.0,0.0185331523718,0.0333333333333,0.00128158240161,0.0,0.0190526466575,0.025,0.00428684461154,0.0
0.0263740640735,0.0,0.0185284824629,0.0333333333333,0.00127849800528,0.0,0.0190606607234,0.025,0.00428177639722,0.0
0.0260945636702,0.0,0.0185238799135,0.0333333333333,0.00127542997374,0.0,0.0190686738937,0.025,0.00427671383247,0.0
0.025826285712,0.0,0.0185193439012,0.0333333333333,0.00127237814357,0.0,0.0190766847138,0.025,0.0042716562488,0.0
0.0255686631725,0.0,0.0185148736176,0.0333333333333,0.00126934235441,0.0,0.019084691815,0.025,0.00426660304264,0.0
0.0253211636836,0.0,0.0185104682678,0.0333333333333,0.0012663224489,0.0,0.0190926939094,0.025,0.00426155366949,0.0
0.0250832871809,0.0,0.0185061270698,0.0333333333333,0.00126331827252,0.0,0.0191006897853,0.025,0.0042565076386,0.0
0.0248545637075,0.0,0.0185018492545,0.0333333333333,0.00126032967357,0.0,0.0191086783025,0.025,0.00425146450814,0.0
0.0246345513659,0.0,0.0184976340649,0.0333333333333,0.00125735650304,0.0,0.0191166583879,0.025,0.0042464238808,0.0
0.0244228344109,0.0,0.0184934807562,0.0333333333333,0.00125439861452,0.0,0.0191246290319,0.025,0.00424138539978,0.0
0.0242190214764,0.0,0.0184893885951,0.0333333333333,0.00125145586417,0.0,0.0191325892841,0.025,0.00423634874522,0.0
0.0240227439255,0.0,0.0184853568597,0.0333333333333,0.0012485281106,0.0,0.0191405382503,0.025,0.00423131363084,0.0
0.023833654319,0.0,0.018481384839,0.0333333333333,0.00124561521483,0.0,0.0191484750883,0.025,0.004226279801,0.0
0.0236514249932,0.0,0.0184774718329,0.0333333333333,0.00124271704017,0.0,0.0191563990057,0.025,0.00422124702797,0.0
0.0234757467395,0.0,0.0184736171515,0.0333333333333,0.00123983345224,0.0,0.0191643092561,0.025,0.00421621510944,0.0
0.0233063275798,0.0,0.0184698201153,0.0333333333333,0.0012369643188,0.0,0.0191722051367,0.025,0.00421118386633,0.0
0.0231428916307,0.0,0.0184660800546,0.0333333333333,0.00123410950977,0.0,0.0191800859854,0.025,0.00420615314069,0.0
0.0229851780494,0.00833333333333,0.0184623963094,0.0333333333333,0.00123126889716,0.0,0.0191879511785,0.025,0.00420112279388,0.0
0.0228329400571,0.00833333333333,0.018458768229,0.0333333333333,0.00122844235497,0.0,0.0191958001281,0.025,0.00419609270489,0.0
0.0226859440324,0.00833333333333,0.0184551951719,0.0333333333333,0.00122562975917,0.0,0.0192036322801,0.025,0.00419106276881,0.0
0.0225439686706,0.00833333333333,0.0184516765058,0.0333333333333,0.00122283098765,0.0,0.019211447112,0.025,0.0041860328954,0.0
0.0224068042044,0.00833333333333,0.0184482116069,0.0333333333333,0.00122004592016,0.0,0.0192192441307,0.025,0.00418100300789,0.0
0.0222742516794,0.00833333333333,0.0184447998599,0.0333333333333,0.00121727443826,0.0,0.019227022871,0.025,0.00417597304174,0.0
0.0221461222834,0.00833333333333,0.0184414406581,0.0333333333333,0.00121451642527,0.0,0.0192347828936,0.025,0.00417094294369,0.0
0.0220222367216,0.00833333333333,0.0184381334027,0.0333333333333,0.00121177176624,0.0,0.0192425237837,0.025,0.0041659126707,0.0
0.0219024246378,0.00833333333333,0.018434877503,0.0333333333333,0.0012090403479,0.0,0.0192502451489,0.025,0.00416088218917,0.0
0.0217865240759,0.00833333333333,0.0184316723761,0.0333333333333,0.00120632205861,0.0,0.0192579466186,0.025,0.00415585147408,0.0
0.0216743809787,0.00833333333333,0.0184285174467,0.0333333333333,0.00120361678833,0.0,0.0192656278417,0.025,0.0041508205083,0.0
0.0215658487228,0.00833333333333,0.0184254121468,0.0333333333333,0.00120092442858,0.0,0.0192732884858,0.025,0.00414578928192,0.0
0.0214607876839,0.00833333333333,0.018422355916,0.0333333333333,0.00119824487241,0.0,0.0192809282361,0.025,0.00414075779162,0.0
0.021359064834,0.00833333333333,0.0184193482008,0.0333333333333,0.00119557801433,0.0,0.0192885467939,0.025,0.00413572604016,0.0
0.0212605533642,0.00833333333333,0.0184163884549,0.0333333333333,0.00119292375033,0.0,0.0192961438757,0.025,0.00413069403586,0.0
0.0211651323337,0.00833333333333,0.0184134761385,0.0333333333333,0.00119028197779,0.0,0.0193037192122,0.025,0.00412566179212,0.0
0.0210726863423,0.00833333333333,0.0184106107189,0.0333333333333,0.00118765259551,0.0,0.0193112725473,0.025,0.004120629327,0.0
0.0209831052246,0.00833333333333,0.0184077916699,0.0333333333333,0.0011850355036,0.0,0.0193188036372,0.025,0.00411559666286,0.0
0.0208962837635,0.00833333333333,0.0184050184715,0.0333333333333,0.00118243060353,0.0,0.0193263122495,0.025,0.00411056382598,0.0
0.020812121423,0.00833333333333,0.0184022906104,0.0333333333333,0.00117983779805,0.0,0.0193337981627,0.025,0.00410553084622,0.0
0.0207305220983,0.0166666666667,0.0183996075792,0.0333333333333,0.00117725699117,0.0,0.019341261165,0.025,0.00410049775675,0.0
0.0206513938807,0.0166666666667,0.0183969688768,0.0333333333333,0.00117468808815,0.0,0.019348701054,0.025,0.00409546459376,0.0
0.0205746488385,0.0166666666667,0.0183943740079,0.0333333333333,0.00117213099546,0.0,0.019356117636,0.025,0.00409043139618,0.0
0.0205002028107,0.0166666666667,0.0183918224833,0.0333333333333,0.00116958562076,0.0,0.0193635107249,0.025,0.0040853982055,0.0
0.0204279752136,0.0166666666667,0.0183893138194,0.0333333333333,0.00116705187286,0.0,0.0193708801425,0.025,0.0040803650655,0.0
0.0203578888594,0.0166666666667,0.0183868475383,0.0333333333333,0.00116452966172,0.0,0.0193782257172,0.025,0.00407533202208,0.0
0.0202898697853,0.0166666666667,0.0183844231677,0.0333333333333,0.00116201889842,0.0,0.0193855472837,0.025,0.00407029912305,0.0
0.0202238470932,0.0166666666667,0.0183820402407,0.0333333333333,0.00115951949511,0.0,0.0193928446829,0.025,0.00406526641798,0.0
0.0201597527984,0.0166666666667,0.0183796982959,0.0333333333333,0.00115703136504,0.0,0.019400117761,0.025,0.00406023395804,0.0
0.0200975216873,0.0166666666667,0.018377396877,0.0333333333333,0.00115455442249,0.0,0.0194073663692,0.025,0.00405520179584,0.0
0.0200370911837,0.0166666666667,0.0183751355331,0.0333333333333,0.00115208858277,0.0,0.0194145903634,0.025,0.00405016998528,0.0
0.0199784012218,0.0166666666667,0.0183729138183,0.0333333333333,0.00114963376222,0.0,0.0194217896041,0.025,0.00404513858147,0.0
0.0199213941273,0.0166666666667,0.0183707312918,0.0333333333333,0.00114718987814,0.0,0.0194289639554,0.025,0.00404010764056,0.0
0.0198660145047,0.0166666666667,0.0183685875178,0.0333333333333,0.00114475684883,0.0,0.0194361132852,0.025,0.00403507721964,0.0
0.0198122091308,0.0166666666667,0.0183664820651,0.0333333333333,0.00114233459352,0.0,0.019443237465,0.025,0.00403004737668,0.0
0.0197599268541,0.0166666666667,0.0183644145076,0.0333333333333,0.00113992303239,0.0,0.0194503363691,0.025,0.00402501817035,0.0
0.0197091184997,0.0166666666667,0.0183623844239,0.0333333333333,0.00113752208654,0.0,0.0194574098748,0.025,0.00401998966003,0.0
0.0196597367793,0.0166666666667,0.0183603913971,0.0333333333333,0.00113513167796,0.0,0.0194644578622,0.025,0.00401496190562,0.0
0.0196117362059,0.0166666666667,0.018358435015,0.0333333333333,0.00113275172954,0.0,0.0194714802137,0.025,0.00400993496756,0.0
0.0195650730132,0.0166666666667,0.0183565148699,0.0333333333333,0.00113038216502,0.0,0.0194784768138,0.025,0.00400490890669,0.0
0.0195197050788,0.0166666666667,0.0183546305586,0.0333333333333,0.00112802290901,0.0,0.0194854475491,0.025,0.00399988378418,0.0
0.0194755918518,0.0166666666667,0.0183527816822,0.0333333333333,0.00112567388697,0.0,0.0194923923084,0.025,0.00399485966152,0.0
0.019432694284,0.0166666666667,0.0183509678461,0.0333333333333,0.00112333502515,0.0,0.0194993109817,0.025,0.0039898366004,0.0
0.0193909747643,0.0166666666667,0.0183491886602,0.0333333333333,0.00112100625065,0.0,0.0195062034609,0.025,0.00398481466268,0.0
0.019350397057,0.0166666666667,0.0183474437384,0.0333333333333,0.00111868749135,0.0,0.0195130696394,0.025,0.00397979391033,0.0
0.0193109262424,0.0166666666667,0.0183457326988,0.0333333333333,0.0011163786759,0.0,0.0195199094116,0.025,0.00397477440538,0.0
0.0192725286612,0.0166666666667,0.0183440551636,0.0333333333333,0.00111407973374,0.0,0.0195267226735,0.025,0.00396975620987,0.0
0.019235171861,0.0166666666667,0.018342410759,0.0333333333333,0.00111179059506,0.0,0.019533509322,0.025,0.00396473938581,0.0
0.0191988245455,0.0166666666667,0.0183407991154,0.0333333333333,0.0011095111908,0.0,0.019540269255,0.025,0.00395972399513,0.0
0.0191634565266,0.0166666666667,0.0183392198669,0.0333333333333,0.00110724145264,0.0,0.0195470023714,0.025,0.00395471009965,0.0
0.0191290386785,0.0166666666667,0.0183376726516,0.0333333333333,0.00110498131295,0.0,0.019553708571,0.025,0.00394969776102,0.0
0.0190955428934,0.0166666666667,0.0183361571114,0.0333333333333,0.00110273070485,0.0,0.0195603877544,0.025,0.00394468704073,0.0
0.0190629420408,0.0166666666667,0.0183346728919,0.0333333333333,0.00110048956214,0.0,0.0195670398229,0.025,0.003939678,0.0
0.019031209927,0.0166666666667,0.0183332196427,0.0333333333333,0.00109825781931,0.0,0.0195736646786,0.025,0.00393467069985,0.0
0.0190003212577,0.0166666666667,0.0183317970168,0.0333333333333,0.00109603541151,0.0,0.019580262224,0.025,0.00392966520098,0.0
0.0189702516021,0.0166666666667,0.0183304046711,0.0333333333333,0.0010938222746,0.0,0.0195868323625,0.025,0.00392466156379,0.0
0.018940977358,0.0166666666667,0.0183290422659,0.0333333333333,0.00109161834504,0.0,0.0195933749979,0.025,0.00391965984835,0.0
0.0189124757193,0.0166666666667,0.0183277094653,0.0333333333333,0.00108942355999,0.0,0.0195998900346,0.025,0.00391466011435,0.0
0.0188847246447,0.0166666666667,0.0183264059366,0.0333333333333,0.00108723785722,0.0,0.0196063773775,0.025,0.00390966242111,0.0
0.0188577028277,0.0166666666667,0.018325131351,0.0333333333333,0.00108506117511,0.0,0.019612836932,0.025,0.00390466682755,0.0
0.0188313896682,0.0166666666667,0.0183238853827,0.0333333333333,0.00108289345271,0.0,0.019619268604,0.025,0.00389967339214,0.0
0.0188057652447,0.0166666666667,0.0183226677095,0.0333333333333,0.00108073462962,0.0,0.0196256722999,0.025,0.00389468217293,0.0
0.0187808102891,0.0166666666667,0.0183214780127,0.0333333333333,0.00107858464607,0.0,0.0196320479265,0.025,0.0038896932275,0.0
0.018756506161,0.0166666666667,0.0183203159767,0.0333333333333,0.0010764434429,0.0,0.0196383953911,0.025,0.00388470661295,0.0
0.0187328348241,0.0166666666667,0.0183191812893,0.0333333333333,0.00107431096148,0.0,0.0196447146014,0.025,0.00387972238588,0.0
0.0187097788238,0.0166666666667,0.0183180736416,0.0333333333333,0.00107218714381,0.0,0.0196510054657,0.025,0.00387474060241,0.0
0.0186873212648,0.0166666666667,0.0183169927276,0.0333333333333,0.00107007193242,0.0,0.0196572678925,0.025,0.00386976131811,0.0
0.0186654457906,0.0166666666667,0.018315938245,0.0333333333333,0.00106796527041,0.0,0.0196635017912,0.025,0.00386478458804,0.0
0.0186441365637,0.0166666666667,0.0183149098941,0.0333333333333,0.00106586710143,0.0,0.0196697070711,0.025,0.00385981046669,0.0
0.0186233782458,0.0166666666667,0.0183139073786,0.0333333333333,0.00106377736968,0.0,0.0196758836426,0.025,0.00385483900804,0.0
0.0186031559803,0.0166666666667,0.0183129304054,0.0333333333333,0.00106169601988,0.0,0.0196820314161,0.025,0.00384987026546,0.0
0.0185834553744,0.0166666666667,0.0183119786842,0.0333333333333,0.00105962299729,0.0,0.0196881503028,0.025,0.00384490429179,0.0
0.0185642624823,0.0166666666667,0.0183110519276,0.0333333333333,0.00105755824768,0.0,0.0196942402144,0.025,0.00383994113927,0.0
0.0185455637891,0.0166666666667,0.0183101498516,0.0333333333333,0.00105550171735,0.0,0.0197003010629,0.025,0.00383498085957,0.0
0.0185273461954,0.0166666666667,0.0183092721748,0.0333333333333,0.00105345335308,0.0,0.0197063327613,0.025,0.00383002350375,0.0
0.0185095970025,0.0166666666667,0.0183084186189,0.0333333333333,0.00105141310219,0.0,0.0197123352228,0.025,0.0038250691223,0.0
0.0184923038984,0.0166666666667,0.0183075889083,0.0333333333333,0.00104938091245,0.0,0.0197183083614,0.025,0.00382011776508,0.0
0.018475454944,0.0166666666667,0.0183067827704,0.0333333333333,0.00104735673215,0.0,0.0197242520917,0.025,0.00381516948138,0.0
0.0184590385599,0.0166666666667,0.0183059999353,0.0333333333333,0.00104534051004,0.0,0.0197301663289,0.025,0.00381022431986,0.0
0.0184430435143,0.0166666666667,0.0183052401361,0.0333333333333,0.00104333219536,0.0,0.0197360509889,0.025,0.00380528232857,0.0
0.0184274589105,0.025,0.0183045031086,0.0333333333333,0.00104133173779,0.0,0.0197419059884,0.025,0.00380034355496,0.0
0.0184122741757,0.025,0.0183037885911,0.0333333333333,0.00103933908751,0.0,0.0197477312446,0.025,0.00379540804585,0.0
0.0183974790498,0.025,0.0183030963249,0.0333333333333,0.00103735419513,0.0,0.0197535266756,0.025,0.00379047584745,0.0
